Var X sample ID,Var Y sample ID,Pearson's correlation
GTEX-S4UY-1226-SM-4AD51,GTEX-XUW1-0226-SM-4BOOS,0.9254
GTEX-RU1J-1026-SM-46MUR,GTEX-Q734-1626-SM-48U1B,0.9254
GTEX-12WSG-2126-SM-5EGJ7,GTEX-1399S-2226-SM-5IFEW,0.9254
GTEX-ZLWG-1026-SM-4WWC4,GTEX-T6MO-1526-SM-4DM57,0.9255
GTEX-12WSG-2126-SM-5EGJ7,GTEX-113JC-2226-SM-5EGJG,0.9255
GTEX-W5WG-1326-SM-4LMI9,GTEX-S32W-1426-SM-4AD66,0.9255
GTEX-11EM3-1926-SM-5987U,GTEX-13QBU-1626-SM-5LU4S,0.9255
GTEX-13N11-1126-SM-5KM41,GTEX-1399S-2226-SM-5IFEW,0.9255
GTEX-P4QT-2026-SM-3NMCJ,GTEX-ZLWG-1026-SM-4WWC4,0.9255
GTEX-TMMY-2226-SM-4DXTN,GTEX-UPIC-1526-SM-4IHLU,0.9256
GTEX-ZTPG-2026-SM-5O999,GTEX-ZVT2-0426-SM-5E44S,0.9256
GTEX-1399S-2226-SM-5IFEW,GTEX-Q734-1626-SM-48U1B,0.9256
GTEX-13U4I-1926-SM-5LU39,GTEX-11P81-1626-SM-5BC52,0.9256
GTEX-113JC-2226-SM-5EGJG,GTEX-1313W-2826-SM-5P9G1,0.9257
GTEX-YJ8O-1126-SM-5P9IS,GTEX-PX3G-2026-SM-48U1H,0.9257
GTEX-145ME-1326-SM-5O98Q,GTEX-XUW1-0226-SM-4BOOS,0.9257
GTEX-TMMY-2226-SM-4DXTN,GTEX-ZXES-0726-SM-5E451,0.9257
GTEX-11ZTT-1726-SM-5EQL4,GTEX-1399S-2226-SM-5IFEW,0.9257
GTEX-TMMY-2226-SM-4DXTN,GTEX-S341-1026-SM-4AD71,0.9258
GTEX-Y3IK-2126-SM-4YCDS,GTEX-OHPL-2026-SM-3TW8R,0.9258
GTEX-13QBU-1626-SM-5LU4S,GTEX-T6MO-1526-SM-4DM57,0.9258
GTEX-1399U-1326-SM-5IJET,GTEX-ZVT2-0426-SM-5E44S,0.9258
GTEX-TMMY-2226-SM-4DXTN,GTEX-12WSK-2026-SM-5CVNB,0.9258
GTEX-ZXES-0726-SM-5E451,GTEX-145ME-1326-SM-5O98Q,0.9258
GTEX-TMMY-2226-SM-4DXTN,GTEX-14BMU-1826-SM-5RQII,0.9259
GTEX-13FTX-1026-SM-5J2O5,GTEX-R55G-1626-SM-48FF4,0.9259
GTEX-UPIC-1526-SM-4IHLU,GTEX-WEY5-0726-SM-4LMID,0.9259
GTEX-TMMY-2226-SM-4DXTN,GTEX-11EM3-1926-SM-5987U,0.926
GTEX-PWN1-2026-SM-48TD9,GTEX-13QBU-1626-SM-5LU4S,0.926
GTEX-QCQG-1326-SM-48U24,GTEX-XYKS-1626-SM-4BRUQ,0.926
GTEX-13PL7-2026-SM-5IFGK,GTEX-T6MO-1526-SM-4DM57,0.926
GTEX-P78B-2526-SM-3P5ZY,GTEX-T6MO-1526-SM-4DM57,0.926
GTEX-12WSD-2826-SM-59HKT,GTEX-Q734-1626-SM-48U1B,0.9261
GTEX-Q734-1626-SM-48U1B,GTEX-11ZTS-2326-SM-5EQMY,0.9261
GTEX-12WSG-2126-SM-5EGJ7,GTEX-W5WG-1326-SM-4LMI9,0.9261
GTEX-14BIM-2226-SM-5SI8Y,GTEX-Q734-1626-SM-48U1B,0.9261
GTEX-W5WG-1326-SM-4LMI9,GTEX-13VXT-1626-SM-5IJES,0.9261
GTEX-1399S-2226-SM-5IFEW,GTEX-P78B-2526-SM-3P5ZY,0.9262
GTEX-1399U-1326-SM-5IJET,GTEX-UPIC-1526-SM-4IHLU,0.9262
GTEX-14BIM-2226-SM-5SI8Y,GTEX-ZLWG-1026-SM-4WWC4,0.9262
GTEX-TSE9-2626-SM-4DXV2,GTEX-RU72-2626-SM-4TT75,0.9262
GTEX-TMMY-2226-SM-4DXTN,GTEX-R55G-1626-SM-48FF4,0.9262
GTEX-1399S-2226-SM-5IFEW,GTEX-11P81-1626-SM-5BC52,0.9263
GTEX-S7SF-0826-SM-4AD4W,GTEX-ZYWO-2126-SM-5GZXF,0.9263
GTEX-14BMU-1826-SM-5RQII,GTEX-13PL7-2026-SM-5IFGK,0.9264
GTEX-Y3IK-2126-SM-4YCDS,GTEX-ZXES-0726-SM-5E451,0.9265
GTEX-11DXX-1526-SM-5H115,GTEX-11EMC-1826-SM-5A5JT,0.9266
GTEX-ZP4G-0726-SM-4WWF2,GTEX-ZYWO-2126-SM-5GZXF,0.9266
GTEX-1399U-1326-SM-5IJET,GTEX-T6MO-1526-SM-4DM57,0.9266
GTEX-1399U-1326-SM-5IJET,GTEX-S4UY-1226-SM-4AD51,0.9266
GTEX-11DXX-1526-SM-5H115,GTEX-XYKS-1626-SM-4BRUQ,0.9266
GTEX-RU1J-1026-SM-46MUR,GTEX-YJ8O-1126-SM-5P9IS,0.9267
GTEX-ZVT2-0426-SM-5E44S,GTEX-13PL7-2026-SM-5IFGK,0.9267
GTEX-UPIC-1526-SM-4IHLU,GTEX-YJ8O-1126-SM-5P9IS,0.9267
GTEX-ZAK1-2526-SM-5S2N7,GTEX-1313W-2826-SM-5P9G1,0.9267
GTEX-PWN1-2026-SM-48TD9,GTEX-13FTX-1026-SM-5J2O5,0.9268
GTEX-P4PP-2026-SM-3P61N,GTEX-11I78-2126-SM-5A5K8,0.9268
GTEX-12WSG-2126-SM-5EGJ7,GTEX-ZXES-0726-SM-5E451,0.9268
GTEX-ZYVF-0526-SM-5E43E,GTEX-11ZTS-2326-SM-5EQMY,0.9268
GTEX-14BMU-1826-SM-5RQII,GTEX-ZYWO-2126-SM-5GZXF,0.9268
GTEX-13S7M-1726-SM-5RQK3,GTEX-11ZTS-2326-SM-5EQMY,0.9269
GTEX-YJ8O-1126-SM-5P9IS,GTEX-13QBU-1626-SM-5LU4S,0.9269
GTEX-13N11-1126-SM-5KM41,GTEX-P4QT-2026-SM-3NMCJ,0.9269
GTEX-ZXES-0726-SM-5E451,GTEX-YJ8O-1126-SM-5P9IS,0.927
GTEX-14BMU-1826-SM-5RQII,GTEX-13VXT-1626-SM-5IJES,0.927
GTEX-RU72-2626-SM-4TT75,GTEX-13U4I-1926-SM-5LU39,0.927
GTEX-13N11-1126-SM-5KM41,GTEX-P78B-2526-SM-3P5ZY,0.9271
GTEX-12WSG-2126-SM-5EGJ7,GTEX-1313W-2826-SM-5P9G1,0.9271
GTEX-13VXT-1626-SM-5IJES,GTEX-XUW1-0226-SM-4BOOS,0.9271
GTEX-13OVJ-2326-SM-5IJGA,GTEX-11EMC-1826-SM-5A5JT,0.9271
GTEX-14BMU-1826-SM-5RQII,GTEX-11I78-2126-SM-5A5K8,0.9271
GTEX-ZVT2-0426-SM-5E44S,GTEX-145ME-1326-SM-5O98Q,0.9272
GTEX-RU1J-1026-SM-46MUR,GTEX-XUZC-0926-SM-4BOQF,0.9272
GTEX-ZVT2-0426-SM-5E44S,GTEX-12WSK-2026-SM-5CVNB,0.9272
GTEX-13D11-1226-SM-5IFGA,GTEX-W5WG-1326-SM-4LMI9,0.9272
GTEX-131YS-2326-SM-5IJFJ,GTEX-XUW1-0226-SM-4BOOS,0.9272
GTEX-13FTX-1026-SM-5J2O5,GTEX-13U4I-1926-SM-5LU39,0.9273
GTEX-13PL7-2026-SM-5IFGK,GTEX-S4UY-1226-SM-4AD51,0.9273
GTEX-RTLS-2426-SM-46MUO,GTEX-113JC-2226-SM-5EGJG,0.9274
GTEX-ZYVF-0526-SM-5E43E,GTEX-1313W-2826-SM-5P9G1,0.9274
GTEX-TMMY-2226-SM-4DXTN,GTEX-T6MO-1526-SM-4DM57,0.9274
GTEX-ZP4G-0726-SM-4WWF2,GTEX-13QBU-1626-SM-5LU4S,0.9274
GTEX-12WSG-2126-SM-5EGJ7,GTEX-13FTX-1026-SM-5J2O5,0.9274
GTEX-13PL7-2026-SM-5IFGK,GTEX-11ZTS-2326-SM-5EQMY,0.9274
GTEX-PWN1-2026-SM-48TD9,GTEX-RU1J-1026-SM-46MUR,0.9274
GTEX-R55G-1626-SM-48FF4,GTEX-ZYWO-2126-SM-5GZXF,0.9274
GTEX-11GSP-2426-SM-5N9BD,GTEX-1313W-2826-SM-5P9G1,0.9274
GTEX-1399S-2226-SM-5IFEW,GTEX-14BIM-2226-SM-5SI8Y,0.9275
GTEX-13N11-1126-SM-5KM41,GTEX-13FTX-1026-SM-5J2O5,0.9275
GTEX-11I78-2126-SM-5A5K8,GTEX-W5WG-1326-SM-4LMI9,0.9275
GTEX-11EMC-1826-SM-5A5JT,GTEX-12ZZX-2126-SM-5LZVL,0.9275
GTEX-ZTPG-2026-SM-5O999,GTEX-11P81-1626-SM-5BC52,0.9276
GTEX-PWN1-2026-SM-48TD9,GTEX-POMQ-1226-SM-3P61F,0.9276
GTEX-W5WG-1326-SM-4LMI9,GTEX-Q734-1626-SM-48U1B,0.9276
GTEX-12WSG-2126-SM-5EGJ7,GTEX-1399U-1326-SM-5IJET,0.9276
GTEX-1399U-1326-SM-5IJET,GTEX-Y3IK-2126-SM-4YCDS,0.9276
GTEX-RWS6-1326-SM-47JXB,GTEX-RU72-2626-SM-4TT75,0.9276
GTEX-RTLS-2426-SM-46MUO,GTEX-ZAK1-2526-SM-5S2N7,0.9276
GTEX-14BMU-1826-SM-5RQII,GTEX-ZLWG-1026-SM-4WWC4,0.9277
GTEX-ZLWG-1026-SM-4WWC4,GTEX-13QBU-1626-SM-5LU4S,0.9277
GTEX-14BIM-2226-SM-5SI8Y,GTEX-13OVJ-2326-SM-5IJGA,0.9277
GTEX-12WSD-2826-SM-59HKT,GTEX-P78B-2526-SM-3P5ZY,0.9277
GTEX-POMQ-1226-SM-3P61F,GTEX-145ME-1326-SM-5O98Q,0.9277
GTEX-13N11-1126-SM-5KM41,GTEX-S4UY-1226-SM-4AD51,0.9277
GTEX-UPIC-1526-SM-4IHLU,GTEX-S7SF-0826-SM-4AD4W,0.9278
GTEX-S32W-1426-SM-4AD66,GTEX-QCQG-1326-SM-48U24,0.9278
GTEX-S7SF-0826-SM-4AD4W,GTEX-U3ZN-0726-SM-4DXT5,0.9278
GTEX-12WSG-2126-SM-5EGJ7,GTEX-11P81-1626-SM-5BC52,0.9278
GTEX-S4UY-1226-SM-4AD51,GTEX-R55G-1626-SM-48FF4,0.9279
GTEX-11I78-2126-SM-5A5K8,GTEX-XYKS-1626-SM-4BRUQ,0.9279
GTEX-P4QT-2026-SM-3NMCJ,GTEX-Q734-1626-SM-48U1B,0.9279
GTEX-14BIM-2226-SM-5SI8Y,GTEX-12ZZX-2126-SM-5LZVL,0.9279
GTEX-13PL7-2026-SM-5IFGK,GTEX-YJ8O-1126-SM-5P9IS,0.9279
GTEX-T5JW-1526-SM-4DM5E,GTEX-13FTX-1026-SM-5J2O5,0.9279
GTEX-113JC-2226-SM-5EGJG,GTEX-12ZZX-2126-SM-5LZVL,0.928
GTEX-11EM3-1926-SM-5987U,GTEX-ZYWO-2126-SM-5GZXF,0.928
GTEX-Y3IK-2126-SM-4YCDS,GTEX-YFC4-2826-SM-5P9FR,0.928
GTEX-P4QT-2026-SM-3NMCJ,GTEX-Y3IK-2126-SM-4YCDS,0.928
GTEX-S341-1026-SM-4AD71,GTEX-T6MO-1526-SM-4DM57,0.928
GTEX-P4QT-2026-SM-3NMCJ,GTEX-1399U-1326-SM-5IJET,0.9281
GTEX-T5JW-1526-SM-4DM5E,GTEX-14BMU-1826-SM-5RQII,0.9281
GTEX-XUJ4-1526-SM-4BONU,GTEX-W5WG-1326-SM-4LMI9,0.9281
GTEX-12WSK-2026-SM-5CVNB,GTEX-145ME-1326-SM-5O98Q,0.9282
GTEX-WEY5-0726-SM-4LMID,GTEX-13QBU-1626-SM-5LU4S,0.9282
GTEX-T5JW-1526-SM-4DM5E,GTEX-145ME-1326-SM-5O98Q,0.9282
GTEX-1399U-1326-SM-5IJET,GTEX-12WSK-2026-SM-5CVNB,0.9282
GTEX-XUJ4-1526-SM-4BONU,GTEX-13FTX-1026-SM-5J2O5,0.9282
GTEX-13PL7-2026-SM-5IFGK,GTEX-12WSK-2026-SM-5CVNB,0.9282
GTEX-T5JW-1526-SM-4DM5E,GTEX-RU1J-1026-SM-46MUR,0.9282
GTEX-PWN1-2026-SM-48TD9,GTEX-11EM3-1926-SM-5987U,0.9282
GTEX-13U4I-1926-SM-5LU39,GTEX-13VXT-1626-SM-5IJES,0.9283
GTEX-1399U-1326-SM-5IJET,GTEX-ZV6S-1526-SM-5NQ7O,0.9283
GTEX-13QBU-1626-SM-5LU4S,GTEX-XUW1-0226-SM-4BOOS,0.9283
GTEX-S4UY-1226-SM-4AD51,GTEX-ZLWG-1026-SM-4WWC4,0.9283
GTEX-PWN1-2026-SM-48TD9,GTEX-ZXES-0726-SM-5E451,0.9284
GTEX-13U4I-1926-SM-5LU39,GTEX-U3ZN-0726-SM-4DXT5,0.9284
GTEX-YJ8O-1126-SM-5P9IS,GTEX-13U4I-1926-SM-5LU39,0.9284
GTEX-11GSP-2426-SM-5N9BD,GTEX-12ZZX-2126-SM-5LZVL,0.9286
GTEX-131YS-2326-SM-5IJFJ,GTEX-Q734-1626-SM-48U1B,0.9286
GTEX-14BIM-2226-SM-5SI8Y,GTEX-113JC-2226-SM-5EGJG,0.9286
GTEX-131YS-2326-SM-5IJFJ,GTEX-12ZZX-2126-SM-5LZVL,0.9287
GTEX-POMQ-1226-SM-3P61F,GTEX-11EM3-1926-SM-5987U,0.9287
GTEX-P4QT-2026-SM-3NMCJ,GTEX-TMMY-2226-SM-4DXTN,0.9287
GTEX-P4QT-2026-SM-3NMCJ,GTEX-YJ8O-1126-SM-5P9IS,0.9287
GTEX-ZYVF-0526-SM-5E43E,GTEX-12ZZX-2126-SM-5LZVL,0.9288
GTEX-ZLWG-1026-SM-4WWC4,GTEX-12WSK-2026-SM-5CVNB,0.9288
GTEX-13VXT-1626-SM-5IJES,GTEX-13QBU-1626-SM-5LU4S,0.9288
GTEX-W5WG-1326-SM-4LMI9,GTEX-13QBU-1626-SM-5LU4S,0.9288
GTEX-145ME-1326-SM-5O98Q,GTEX-13QBU-1626-SM-5LU4S,0.9289
GTEX-113JC-2226-SM-5EGJG,GTEX-11EMC-1826-SM-5A5JT,0.9289
GTEX-13D11-1226-SM-5IFGA,GTEX-ZLWG-1026-SM-4WWC4,0.9289
GTEX-RWS6-1326-SM-47JXB,GTEX-131XG-2026-SM-5GCN5,0.929
GTEX-12WSG-2126-SM-5EGJ7,GTEX-RTLS-2426-SM-46MUO,0.929
GTEX-RTLS-2426-SM-46MUO,GTEX-1313W-2826-SM-5P9G1,0.9291
GTEX-S341-1026-SM-4AD71,GTEX-RU1J-1026-SM-46MUR,0.9291
GTEX-131YS-2326-SM-5IJFJ,GTEX-Y3IK-2126-SM-4YCDS,0.9291
GTEX-Y3IK-2126-SM-4YCDS,GTEX-145ME-1326-SM-5O98Q,0.9291
GTEX-131YS-2326-SM-5IJFJ,GTEX-13U4I-1926-SM-5LU39,0.9291
GTEX-13D11-1226-SM-5IFGA,GTEX-11DXX-1526-SM-5H115,0.9291
GTEX-RWS6-1326-SM-47JXB,GTEX-S32W-1426-SM-4AD66,0.9291
GTEX-13S7M-1726-SM-5RQK3,GTEX-12WSD-2826-SM-59HKT,0.9293
GTEX-RTLS-2426-SM-46MUO,GTEX-13PL7-2026-SM-5IFGK,0.9293
GTEX-12WSD-2826-SM-59HKT,GTEX-12ZZX-2126-SM-5LZVL,0.9293
GTEX-1399U-1326-SM-5IJET,GTEX-OHPL-2026-SM-3TW8R,0.9293
GTEX-ZAK1-2526-SM-5S2N7,GTEX-12WSD-2826-SM-59HKT,0.9293
GTEX-1313W-2826-SM-5P9G1,GTEX-12ZZX-2126-SM-5LZVL,0.9293
GTEX-YFC4-2826-SM-5P9FR,GTEX-12ZZX-2126-SM-5LZVL,0.9294
GTEX-T5JW-1526-SM-4DM5E,GTEX-13QBU-1626-SM-5LU4S,0.9294
GTEX-1399U-1326-SM-5IJET,GTEX-11EM3-1926-SM-5987U,0.9295
GTEX-14BMU-1826-SM-5RQII,GTEX-W5WG-1326-SM-4LMI9,0.9295
GTEX-T5JW-1526-SM-4DM5E,GTEX-R55G-1626-SM-48FF4,0.9295
GTEX-ZVT2-0426-SM-5E44S,GTEX-WEY5-0726-SM-4LMID,0.9295
GTEX-13FTX-1026-SM-5J2O5,GTEX-11P81-1626-SM-5BC52,0.9295
GTEX-T2IS-2226-SM-4DM65,GTEX-145ME-1326-SM-5O98Q,0.9295
GTEX-13U4I-1926-SM-5LU39,GTEX-145ME-1326-SM-5O98Q,0.9296
GTEX-12WSK-2026-SM-5CVNB,GTEX-T6MO-1526-SM-4DM57,0.9296
GTEX-YJ8O-1126-SM-5P9IS,GTEX-12WSD-2826-SM-59HKT,0.9296
GTEX-RU1J-1026-SM-46MUR,GTEX-ZLWG-1026-SM-4WWC4,0.9296
GTEX-ZLWG-1026-SM-4WWC4,GTEX-11EMC-1826-SM-5A5JT,0.9297
GTEX-13D11-1226-SM-5IFGA,GTEX-11I78-2126-SM-5A5K8,0.9297
GTEX-ZP4G-0726-SM-4WWF2,GTEX-ZXES-0726-SM-5E451,0.9297
GTEX-1399S-2226-SM-5IFEW,GTEX-UPIC-1526-SM-4IHLU,0.9297
GTEX-RU1J-1026-SM-46MUR,GTEX-R55G-1626-SM-48FF4,0.9297
GTEX-12WSG-2126-SM-5EGJ7,GTEX-ZYVF-0526-SM-5E43E,0.9297
GTEX-S4UY-1226-SM-4AD51,GTEX-13QBU-1626-SM-5LU4S,0.9297
GTEX-ZVT2-0426-SM-5E44S,GTEX-Y3IK-2126-SM-4YCDS,0.9298
GTEX-14BMU-1826-SM-5RQII,GTEX-11EM3-1926-SM-5987U,0.9298
GTEX-UPIC-1526-SM-4IHLU,GTEX-Q734-1626-SM-48U1B,0.9298
GTEX-ZVT2-0426-SM-5E44S,GTEX-XUW1-0226-SM-4BOOS,0.9298
GTEX-1399S-2226-SM-5IFEW,GTEX-XUW1-0226-SM-4BOOS,0.9299
GTEX-13QBU-1626-SM-5LU4S,GTEX-P78B-2526-SM-3P5ZY,0.9299
GTEX-ZVT2-0426-SM-5E44S,GTEX-RU1J-1026-SM-46MUR,0.9299
GTEX-14BMU-1826-SM-5RQII,GTEX-PX3G-2026-SM-48U1H,0.9299
GTEX-12WSK-2026-SM-5CVNB,GTEX-P78B-2526-SM-3P5ZY,0.9299
GTEX-1399S-2226-SM-5IFEW,GTEX-Y3IK-2126-SM-4YCDS,0.9299
GTEX-POMQ-1226-SM-3P61F,GTEX-P78B-2526-SM-3P5ZY,0.93
GTEX-ZXES-0726-SM-5E451,GTEX-XUW1-0226-SM-4BOOS,0.93
GTEX-14BIM-2226-SM-5SI8Y,GTEX-XUW1-0226-SM-4BOOS,0.93
GTEX-XYKS-1626-SM-4BRUQ,GTEX-XUW1-0226-SM-4BOOS,0.93
GTEX-ZXES-0726-SM-5E451,GTEX-RU1J-1026-SM-46MUR,0.9301
GTEX-P4QT-2026-SM-3NMCJ,GTEX-S7SF-0826-SM-4AD4W,0.9301
GTEX-13FTX-1026-SM-5J2O5,GTEX-12ZZX-2126-SM-5LZVL,0.9302
GTEX-YJ8O-1126-SM-5P9IS,GTEX-11ZTS-2326-SM-5EQMY,0.9302
GTEX-ZVT2-0426-SM-5E44S,GTEX-13FTX-1026-SM-5J2O5,0.9303
GTEX-UPIC-1526-SM-4IHLU,GTEX-12ZZX-2126-SM-5LZVL,0.9303
GTEX-11GSP-2426-SM-5N9BD,GTEX-11EMC-1826-SM-5A5JT,0.9303
GTEX-Y3IK-2126-SM-4YCDS,GTEX-1313W-2826-SM-5P9G1,0.9304
GTEX-RU1J-1026-SM-46MUR,GTEX-13QBU-1626-SM-5LU4S,0.9304
GTEX-P4QT-2026-SM-3NMCJ,GTEX-WEY5-0726-SM-4LMID,0.9305
GTEX-YJ8O-1126-SM-5P9IS,GTEX-12ZZX-2126-SM-5LZVL,0.9305
GTEX-14BMU-1826-SM-5RQII,GTEX-YJ8O-1126-SM-5P9IS,0.9305
GTEX-ZXES-0726-SM-5E451,GTEX-ZLWG-1026-SM-4WWC4,0.9305
GTEX-ZYVF-0526-SM-5E43E,GTEX-113JC-2226-SM-5EGJG,0.9306
GTEX-T5JW-1526-SM-4DM5E,GTEX-T6MO-1526-SM-4DM57,0.9306
GTEX-Y3IK-2126-SM-4YCDS,GTEX-11EMC-1826-SM-5A5JT,0.9306
GTEX-11EM3-1926-SM-5987U,GTEX-RU1J-1026-SM-46MUR,0.9306
GTEX-12WSG-2126-SM-5EGJ7,GTEX-12ZZX-2126-SM-5LZVL,0.9306
GTEX-13S7M-1726-SM-5RQK3,GTEX-11EMC-1826-SM-5A5JT,0.9307
GTEX-ZYVF-0526-SM-5E43E,GTEX-RTLS-2426-SM-46MUO,0.9307
GTEX-13D11-1226-SM-5IFGA,GTEX-1399U-1326-SM-5IJET,0.9307
GTEX-13FTX-1026-SM-5J2O5,GTEX-S341-1026-SM-4AD71,0.9307
GTEX-T5JW-1526-SM-4DM5E,GTEX-11EM3-1926-SM-5987U,0.9308
GTEX-ZYVF-0526-SM-5E43E,GTEX-11EMC-1826-SM-5A5JT,0.9308
GTEX-145ME-1326-SM-5O98Q,GTEX-11P81-1626-SM-5BC52,0.9308
GTEX-12ZZX-2126-SM-5LZVL,GTEX-11ZTS-2326-SM-5EQMY,0.9308
GTEX-13D11-1226-SM-5IFGA,GTEX-13U4I-1926-SM-5LU39,0.9308
GTEX-12WSG-2126-SM-5EGJ7,GTEX-13OVJ-2326-SM-5IJGA,0.9308
GTEX-PWN1-2026-SM-48TD9,GTEX-S4UY-1226-SM-4AD51,0.9308
GTEX-S341-1026-SM-4AD71,GTEX-S4UY-1226-SM-4AD51,0.9309
GTEX-14BIM-2226-SM-5SI8Y,GTEX-13PL7-2026-SM-5IFGK,0.9309
GTEX-TMMY-2226-SM-4DXTN,GTEX-WEY5-0726-SM-4LMID,0.9309
GTEX-OHPL-2026-SM-3TW8R,GTEX-S32W-1426-SM-4AD66,0.9309
GTEX-UPIC-1526-SM-4IHLU,GTEX-11EM3-1926-SM-5987U,0.931
GTEX-YFC4-2826-SM-5P9FR,GTEX-11ZTS-2326-SM-5EQMY,0.931
GTEX-1399S-2226-SM-5IFEW,GTEX-145ME-1326-SM-5O98Q,0.931
GTEX-13D11-1226-SM-5IFGA,GTEX-13PL7-2026-SM-5IFGK,0.931
GTEX-11DXX-1526-SM-5H115,GTEX-13PL7-2026-SM-5IFGK,0.9311
GTEX-11EM3-1926-SM-5987U,GTEX-S341-1026-SM-4AD71,0.9311
GTEX-T2IS-2226-SM-4DM65,GTEX-P78B-2526-SM-3P5ZY,0.9312
GTEX-P4QT-2026-SM-3NMCJ,GTEX-13PL7-2026-SM-5IFGK,0.9312
GTEX-ZYVF-0526-SM-5E43E,GTEX-12WSD-2826-SM-59HKT,0.9312
GTEX-131XG-2026-SM-5GCN5,GTEX-S32W-1426-SM-4AD66,0.9313
GTEX-Q734-1626-SM-48U1B,GTEX-XUW1-0226-SM-4BOOS,0.9313
GTEX-W5WG-1326-SM-4LMI9,GTEX-P78B-2526-SM-3P5ZY,0.9314
GTEX-ZVT2-0426-SM-5E44S,GTEX-XUJ4-1526-SM-4BONU,0.9314
GTEX-131YS-2326-SM-5IJFJ,GTEX-W5WG-1326-SM-4LMI9,0.9315
GTEX-Y3IK-2126-SM-4YCDS,GTEX-12ZZX-2126-SM-5LZVL,0.9315
GTEX-N7MT-0726-SM-3TW8S,GTEX-14BIM-2226-SM-5SI8Y,0.9315
GTEX-12WSG-2126-SM-5EGJ7,GTEX-Q734-1626-SM-48U1B,0.9315
GTEX-W5WG-1326-SM-4LMI9,GTEX-13U4I-1926-SM-5LU39,0.9315
GTEX-XUJ4-1526-SM-4BONU,GTEX-OHPL-2026-SM-3TW8R,0.9315
GTEX-YJ8O-1126-SM-5P9IS,GTEX-145ME-1326-SM-5O98Q,0.9315
GTEX-Y3IK-2126-SM-4YCDS,GTEX-11ZTS-2326-SM-5EQMY,0.9315
GTEX-WEY5-0726-SM-4LMID,GTEX-145ME-1326-SM-5O98Q,0.9315
GTEX-13FTX-1026-SM-5J2O5,GTEX-11DXX-1526-SM-5H115,0.9315
GTEX-RU1J-1026-SM-46MUR,GTEX-12WSK-2026-SM-5CVNB,0.9316
GTEX-12WSK-2026-SM-5CVNB,GTEX-13QBU-1626-SM-5LU4S,0.9316
GTEX-TMMY-2226-SM-4DXTN,GTEX-RU1J-1026-SM-46MUR,0.9316
GTEX-PX3G-2026-SM-48U1H,GTEX-Q734-1626-SM-48U1B,0.9316
GTEX-1399U-1326-SM-5IJET,GTEX-11DXX-1526-SM-5H115,0.9318
GTEX-ZP4G-0726-SM-4WWF2,GTEX-P4QT-2026-SM-3NMCJ,0.9318
GTEX-P4QT-2026-SM-3NMCJ,GTEX-14BMU-1826-SM-5RQII,0.9318
GTEX-11ZTT-1726-SM-5EQL4,GTEX-13PL7-2026-SM-5IFGK,0.9319
GTEX-13D11-1226-SM-5IFGA,GTEX-S32W-1426-SM-4AD66,0.9319
GTEX-1399S-2226-SM-5IFEW,GTEX-ZYWO-2126-SM-5GZXF,0.9319
GTEX-13VXT-1626-SM-5IJES,GTEX-P78B-2526-SM-3P5ZY,0.932
GTEX-1399U-1326-SM-5IJET,GTEX-14BIM-2226-SM-5SI8Y,0.9321
GTEX-12WSG-2126-SM-5EGJ7,GTEX-XUW1-0226-SM-4BOOS,0.9321
GTEX-14BMU-1826-SM-5RQII,GTEX-U3ZN-0726-SM-4DXT5,0.9322
GTEX-P4QT-2026-SM-3NMCJ,GTEX-145ME-1326-SM-5O98Q,0.9322
GTEX-Y3IK-2126-SM-4YCDS,GTEX-14BIM-2226-SM-5SI8Y,0.9322
GTEX-TMMY-2226-SM-4DXTN,GTEX-P78B-2526-SM-3P5ZY,0.9322
GTEX-Y3IK-2126-SM-4YCDS,GTEX-11DXX-1526-SM-5H115,0.9323
GTEX-OHPL-2026-SM-3TW8R,GTEX-XYKS-1626-SM-4BRUQ,0.9323
GTEX-PWN1-2026-SM-48TD9,GTEX-TMMY-2226-SM-4DXTN,0.9324
GTEX-12WSG-2126-SM-5EGJ7,GTEX-131YS-2326-SM-5IJFJ,0.9324
GTEX-PWN1-2026-SM-48TD9,GTEX-145ME-1326-SM-5O98Q,0.9324
GTEX-14BIM-2226-SM-5SI8Y,GTEX-12WSD-2826-SM-59HKT,0.9324
GTEX-14BMU-1826-SM-5RQII,GTEX-12WSK-2026-SM-5CVNB,0.9325
GTEX-ZP4G-0726-SM-4WWF2,GTEX-12WSK-2026-SM-5CVNB,0.9325
GTEX-12WSG-2126-SM-5EGJ7,GTEX-14BIM-2226-SM-5SI8Y,0.9325
GTEX-WEY5-0726-SM-4LMID,GTEX-12WSK-2026-SM-5CVNB,0.9326
GTEX-ZXES-0726-SM-5E451,GTEX-P78B-2526-SM-3P5ZY,0.9326
GTEX-13PL7-2026-SM-5IFGK,GTEX-13QBU-1626-SM-5LU4S,0.9326
GTEX-Y3IK-2126-SM-4YCDS,GTEX-YJ8O-1126-SM-5P9IS,0.9327
GTEX-1399U-1326-SM-5IJET,GTEX-13FTX-1026-SM-5J2O5,0.9327
GTEX-U3ZN-0726-SM-4DXT5,GTEX-P78B-2526-SM-3P5ZY,0.9327
GTEX-ZP4G-0726-SM-4WWF2,GTEX-T6MO-1526-SM-4DM57,0.9327
GTEX-11P81-1626-SM-5BC52,GTEX-P78B-2526-SM-3P5ZY,0.9327
GTEX-ZP4G-0726-SM-4WWF2,GTEX-11DXX-1526-SM-5H115,0.9327
